Anopheles_gambiae	CalsinEVm002431t1	0.0	603	58.182	288	556	531	6	497	4	492	495	198	4
Anopheles_gambiae	GeclaM_EVm004844t1	0.0	603	57.708	292	556	506	6	510	2	497	506	203	4
Anopheles_gambiae	Panar2_EVm003926t1	0.0	600	57.115	289	556	504	6	509	2	496	506	204	4
Anopheles_gambiae	Cliant_EVm002792t1	0.0	599	57.631	287	556	503	6	501	2	486	498	196	4
Anopheles_gambiae	ParnanEVm005116t1	0.0	598	59.136	301	556	533	6	505	5	507	509	193	7
Anopheles_gambiae	Panar1_EVm004936t1	0.0	598	57.831	288	556	536	6	501	2	488	498	197	4
Anopheles_gambiae	EucserEVm004272t1	0.0	597	53.488	299	556	548	6	555	5	548	559	236	7
Anopheles_gambiae	DapmagEVm004691t1	0.0	597	51.645	314	556	575	4	556	3	575	608	204	9
Anopheles_gambiae	EucserEVm004267t1	0.0	594	54.679	298	556	548	6	542	5	534	545	224	6
Anopheles_gambiae	CarmaY_EVm005666t1	0.0	592	57.199	290	556	506	6	510	2	497	507	204	4
Anopheles_gambiae	CarmaC_EVm006252t1	0.0	592	57.199	290	556	506	6	510	2	497	507	204	4
Anopheles_gambiae	Canbo1_EVm004157t1	0.0	591	57.746	287	556	506	6	501	2	488	497	199	4
Anopheles_gambiae	ThyineEVm006488t1	0.0	589	56.038	297	556	513	6	529	2	500	530	196	8
Anopheles_gambiae	AcafosEVm007179t1	0.0	588	55.985	290	556	519	6	516	4	515	518	215	6
Anopheles_gambiae	EuraffEVm006596t1	0.0	584	57.426	290	556	531	8	505	10	506	505	200	7
Anopheles_gambiae	EupsupEVm003662t1	0.0	583	57.228	289	556	512	6	504	2	492	505	196	6
Anopheles_gambiae	CalsaE_EVm005699t1	0.0	579	57.055	279	556	506	6	493	2	480	489	199	3
Anopheles_gambiae	PenvanEVm002607t1	0.0	574	54.198	284	556	504	6	526	2	503	524	215	7
Anopheles_gambiae	Erisi1_EVm004932t2	0.0	557	58.462	266	556	473	52	504	9	459	455	183	4
Anopheles_gambiae	DapmagEVm003288t3	0.0	536	50.000	257	556	587	3	514	20	523	514	245	4
Anopheles_gambiae	BommorEVm002757t1	0.0	535	54.788	246	556	441	1	449	1	439	449	193	3
Anopheles_gambiae	DapmagEVm003288t5	0.0	535	50.394	256	556	587	3	508	43	540	508	240	4
Anopheles_gambiae	DapmagEVm003288t2	0.0	533	50.197	255	556	623	3	508	79	576	508	241	4
Anopheles_gambiae	ParausEVm005034t1	0.0	525	50.696	255	556	548	3	499	10	498	503	228	5
Anopheles_gambiae	Lysamb_EVm001747t1	0.0	525	49.801	250	556	549	2	499	8	497	502	236	4
Anopheles_gambiae	JanspE_EVm001301t1	1.38e-180	526	51.308	255	556	595	7	499	13	497	497	226	5
Anopheles_gambiae	Procl2_EVm005280t1	3.80e-180	524	50.100	251	556	549	2	499	8	497	501	236	5
Anopheles_gambiae	NeoawaEVm000525t1	8.07e-180	523	50.909	252	556	561	8	499	25	508	495	229	4
Anopheles_gambiae	NeodenEVm002783t1	9.50e-180	523	50.898	255	556	550	3	499	10	498	501	230	5
Anopheles_gambiae	AlpvirEVm002885t1	1.06e-179	522	49.703	251	556	542	1	499	1	491	505	234	4
Anopheles_gambiae	Batser_EVm001564t1	1.25e-179	522	50.100	251	556	549	3	499	9	497	501	234	4
Anopheles_gambiae	DapmagEVm003288t4	1.28e-179	524	48.023	255	556	600	3	499	20	544	531	236	4
Anopheles_gambiae	HomameEVm005068t1	1.33e-179	522	49.301	247	556	549	2	499	8	497	501	240	3
Anopheles_gambiae	AcastyEVm002622t1	1.45e-179	522	49.900	250	556	549	3	499	9	497	501	235	4
Anopheles_gambiae	Minpug_EVm004664t1	1.73e-179	522	49.800	249	556	550	4	499	11	498	500	235	4
Anopheles_gambiae	SysdeP_EVm001950t1	1.87e-179	522	50.302	250	556	561	7	499	13	497	497	231	5
Anopheles_gambiae	Coecly_EVm000951t1	2.06e-179	522	50.302	250	556	550	7	499	14	498	497	231	5
Anopheles_gambiae	SysdeE_EVm001868t1	2.37e-179	522	50.302	250	556	561	7	499	13	497	497	231	5
Anopheles_gambiae	AcapurEVm001571t1	2.94e-179	521	49.900	250	556	549	3	499	9	497	501	235	4
Anopheles_gambiae	GeclaM_EVm004177t1	3.95e-179	521	49.801	250	556	549	2	499	8	497	502	236	4
Anopheles_gambiae	Cuaame_EVm002275t1	4.04e-179	521	50.099	252	556	542	1	499	1	491	503	235	4
Anopheles_gambiae	Erisi1_EVm004229t1	6.30e-179	521	49.900	250	556	549	3	499	9	497	501	235	4
Anopheles_gambiae	Clitri_EVm001768t1	7.43e-179	520	49.899	248	556	550	7	499	14	498	497	233	4
Anopheles_gambiae	Glyacu_EVm002086t1	9.11e-179	520	50.299	252	556	548	3	499	10	498	501	233	5
Anopheles_gambiae	RanranEVm000664t1	9.16e-179	520	49.701	249	556	543	3	499	3	491	501	236	4
Anopheles_gambiae	Styrich_EVm002976t1	1.25e-178	520	49.900	250	556	549	3	499	9	497	501	235	5
Anopheles_gambiae	Battex_EVm002328t1	1.25e-178	520	50.403	250	556	549	8	499	14	497	496	230	4
Anopheles_gambiae	CalphiEVm000986t1	1.58e-178	520	49.400	247	556	552	4	499	11	498	500	237	4
Anopheles_gambiae	CarlonEVm001376t1	2.74e-178	519	49.800	249	556	550	4	499	11	498	500	235	4
Anopheles_gambiae	Clivit_EVm001616t1	3.19e-178	519	49.698	247	556	550	7	499	14	498	497	234	4
Anopheles_gambiae	Thodob_EVm002400t1	3.26e-178	519	49.701	249	556	549	3	499	9	497	501	236	4
Anopheles_gambiae	Pleaca_EVm002951t1	3.59e-178	519	50.302	250	556	549	7	499	13	497	497	231	5
Anopheles_gambiae	Nemrot_EVm001391t1	6.23e-178	518	50.100	251	556	555	3	499	14	502	501	234	5
Anopheles_gambiae	Nemens_EVm001277t1	6.23e-178	518	50.100	251	556	555	3	499	14	502	501	234	5
Anopheles_gambiae	ScyparEVm002866t1	9.90e-178	518	49.400	247	556	550	4	499	11	498	500	237	4
Anopheles_gambiae	AnajapEVm001619t1	9.90e-178	518	49.600	248	556	550	4	499	11	498	500	236	5
Anopheles_gambiae	Hetory_EVm001768t1	1.23e-177	517	49.900	250	556	548	3	499	9	497	501	235	5
Anopheles_gambiae	BommorEVm001312t1	1.49e-177	521	49.902	255	556	646	8	514	36	534	511	240	5
Anopheles_gambiae	Canbo1_EVm003648t1	1.50e-177	517	49.600	248	556	550	4	499	11	498	500	236	5
Anopheles_gambiae	CarmaY_EVm004854t1	1.86e-177	517	49.600	248	556	550	4	499	11	498	500	236	5
Anopheles_gambiae	CarmaC_EVm005386t1	1.86e-177	517	49.600	248	556	550	4	499	11	498	500	236	5
Anopheles_gambiae	MetmagEVm002633t1	2.12e-177	517	49.600	248	556	550	4	499	11	498	500	236	5
Anopheles_gambiae	Panar2_EVm003454t1	2.21e-177	516	49.398	246	556	549	7	499	13	497	498	234	4
Anopheles_gambiae	Panar1_EVm004790t1	2.21e-177	516	49.398	246	556	549	7	499	13	497	498	234	4
Anopheles_gambiae	PenvanEVm002202t1	2.87e-177	516	50.302	250	556	549	7	499	13	497	497	231	5
Anopheles_gambiae	PortriEVm001457t1	2.93e-177	516	49.798	247	556	549	8	499	15	498	496	233	4
Anopheles_gambiae	CalsaY_EVm002816t1	3.07e-177	516	49.798	247	556	550	8	499	15	498	496	233	4
Anopheles_gambiae	CalsaE_EVm004950t1	3.07e-177	516	49.798	247	556	550	8	499	15	498	496	233	4
Anopheles_gambiae	ThyineEVm005762t1	7.56e-177	515	50.102	246	556	549	7	497	9	491	491	237	3
Anopheles_gambiae	BlagerEVm003815t1	4.51e-176	515	48.527	247	556	605	8	514	11	509	509	250	3
Anopheles_gambiae	OplsP2_EVm000836t1	1.66e-175	512	49.296	245	556	561	7	499	13	497	497	236	4
Anopheles_gambiae	Munmic_EVm001630t1	3.75e-175	511	49.296	245	556	560	7	499	13	497	497	236	5
Anopheles_gambiae	Muntra_EVm002058t1	9.06e-175	510	49.095	244	556	549	7	499	13	497	497	237	4
Anopheles_gambiae	EuraffEVm002728t1	1.40e-174	520	48.549	251	556	845	2	511	7	513	517	249	5
Anopheles_gambiae	EupsupEVm003151t1	3.44e-174	508	49.087	242	556	545	7	499	9	493	493	243	3
Anopheles_gambiae	CalsinEVm000917t3	1.32e-173	511	47.490	246	556	673	2	511	6	512	518	253	5
Anopheles_gambiae	Munsim_EVm002303t1	1.42e-173	507	48.606	244	556	549	2	499	8	497	502	242	4
Anopheles_gambiae	BlagerEVm003815t2	2.15e-173	508	49.190	243	556	591	8	499	11	494	494	239	3
Anopheles_gambiae	OraoraEVm001831t1	1.41e-172	504	49.105	247	556	549	3	499	10	499	503	237	5
Anopheles_gambiae	CalsinEVm000917t1	1.65e-172	513	47.490	246	556	794	2	511	6	512	518	253	5
Anopheles_gambiae	Munser_EVm002328t1	1.77e-172	504	48.893	243	556	560	7	499	13	497	497	238	4
Anopheles_gambiae	Uronit_EVm001496t1	1.78e-172	505	48.606	244	556	572	2	499	8	497	502	242	4
Anopheles_gambiae	AcafosEVm001108t3	2.42e-171	516	49.701	249	556	991	3	499	9	497	501	236	5
Anopheles_gambiae	ParnanEVm003287t1	3.61e-170	503	47.287	244	556	676	8	522	60	567	516	263	4
Anopheles_gambiae	AcafosEVm001108t1	6.26e-170	516	49.701	249	556	1101	3	499	9	497	501	236	5
Anopheles_gambiae	CalsaY_EVm004298t1	1.71e-169	492	56.691	233	556	433	84	493	1	407	411	173	2
Anopheles_gambiae	OraoraEVm001831t4	2.35e-169	494	48.880	240	556	499	3	488	10	487	491	233	4
Anopheles_gambiae	DapmagEVm003288t6	2.03e-168	493	52.381	231	556	512	61	499	20	456	441	204	2
Anopheles_gambiae	Munser_EVm002328t2	9.58e-165	482	49.257	232	556	490	7	473	13	471	471	223	4
Anopheles_gambiae	DromelEVm003456t2	1.26e-164	476	70.938	227	556	326	220	537	6	325	320	91	2
Anopheles_gambiae	DapmagEVm004691t4	3.44e-163	477	56.193	245	556	448	125	556	46	448	436	154	7
Anopheles_gambiae	DapmagEVm003288t7	1.08e-161	474	51.376	224	556	491	66	499	4	435	436	206	2
Anopheles_gambiae	PenvanEVm002202t2	9.35e-161	472	50.562	225	556	497	59	499	7	445	445	210	3
Anopheles_gambiae	CarmaY_EVm004854t2	5.66e-159	469	49.775	221	556	539	60	499	50	487	444	213	3
Anopheles_gambiae	SysdeP_EVm001950t2	7.79e-158	463	50.917	222	556	444	7	438	13	436	436	198	5
Anopheles_gambiae	EotkanEVm002430t1	3.72e-154	457	44.064	219	556	550	5	498	52	538	497	265	5
Anopheles_gambiae	Erisi1_EVm004932t4	2.31e-153	449	54.780	212	556	379	118	504	1	365	387	153	2
Anopheles_gambiae	MetmagEVm004343t1	7.04e-151	444	58.427	208	556	404	146	501	34	386	356	145	3
Anopheles_gambiae	Thodob_EVm002400t2	7.77e-148	437	49.766	213	556	426	3	426	9	424	428	199	4
Anopheles_gambiae	Clivit_EVm001792t1	7.87e-134	405	42.830	224	556	527	5	514	3	512	523	273	11
Anopheles_gambiae	Lysamb_EVm001809t1	1.64e-133	404	45.219	227	556	539	5	493	14	502	502	249	10
Anopheles_gambiae	Cuaame_EVm002298t1	7.60e-132	400	44.135	222	556	540	5	499	15	509	503	265	9
Anopheles_gambiae	Styrich_EVm003037t1	2.57e-131	399	43.373	216	556	543	5	493	18	506	498	264	8
Anopheles_gambiae	ThyineEVm006019t1	2.09e-130	396	42.209	214	556	534	1	493	1	496	507	268	9
Anopheles_gambiae	Panar2_EVm003643t1	6.14e-130	395	42.629	214	556	528	8	502	6	500	502	274	6
Anopheles_gambiae	Panar1_EVm005038t1	6.14e-130	395	42.629	214	556	528	8	502	6	500	502	274	6
Anopheles_gambiae	Cliant_EVm002493t1	1.24e-129	394	41.683	218	556	527	5	514	3	512	523	279	11
Anopheles_gambiae	ParausEVm005195t1	2.17e-129	394	43.114	216	556	538	5	493	13	501	501	261	9
Anopheles_gambiae	RanranEVm000813t1	7.41e-129	391	42.430	213	556	502	8	499	6	497	502	269	8
Anopheles_gambiae	Thodob_EVm006550t1	7.82e-129	383	62.976	182	556	292	256	543	2	276	289	92	3
Anopheles_gambiae	GeclaM_EVm004515t1	9.46e-129	392	42.574	215	556	527	8	501	6	498	505	267	9
Anopheles_gambiae	HomameEVm005330t1	4.29e-128	390	43.636	216	556	528	8	493	6	491	495	261	11
Anopheles_gambiae	CalphiEVm001118t1	4.53e-128	390	43.168	218	556	527	8	504	6	499	505	268	10
Anopheles_gambiae	Clitri_EVm001960t1	6.34e-128	389	41.300	216	556	527	8	514	6	512	523	275	11
Anopheles_gambiae	MetmagEVm002785t1	1.24e-127	389	43.301	223	556	531	2	501	4	502	515	261	10
Anopheles_gambiae	Minpug_EVm004964t1	2.42e-127	388	41.973	217	556	527	1	501	1	498	517	265	11
Anopheles_gambiae	Thodob_EVm002599t1	1.65e-126	386	42.600	213	556	528	4	493	2	491	500	267	11
Anopheles_gambiae	ThyineEVm005762t2	6.25e-126	381	51.724	180	556	430	150	497	27	372	348	166	2
Anopheles_gambiae	Penmo1_EVm000605t1	7.41e-126	384	43.058	214	556	528	8	493	6	489	497	259	11
Anopheles_gambiae	CarmaY_EVm005238t1	8.66e-124	379	42.600	213	556	527	8	495	6	492	500	262	11
Anopheles_gambiae	CarmaC_EVm005814t1	8.66e-124	379	42.600	213	556	527	8	495	6	492	500	262	11
Anopheles_gambiae	MacrosEVm001169t1	3.35e-121	367	53.474	177	556	383	173	499	7	332	331	145	2
Anopheles_gambiae__CRY2	BlagerEVm003815t1	0.0	948	82.798	438	961	605	4	532	8	533	529	88	1
Anopheles_gambiae__CRY2	BlagerEVm003815t2	0.0	941	87.247	431	961	591	4	497	8	501	494	63	0
Anopheles_gambiae__CRY2	BommorEVm001312t1	0.0	912	73.968	412	961	646	4	560	33	568	557	124	3
Anopheles_gambiae__CRY2	DapmagEVm003288t5	0.0	882	80.972	400	961	587	2	495	43	536	494	94	0
Anopheles_gambiae__CRY2	DapmagEVm003288t3	0.0	881	79.802	403	961	587	2	506	20	520	505	98	1
Anopheles_gambiae__CRY2	DapmagEVm003288t2	0.0	879	80.769	399	961	623	2	495	79	572	494	95	0
Anopheles_gambiae__CRY2	CalsinEVm000917t1	0.0	877	79.150	391	961	794	2	495	7	500	494	103	0
Anopheles_gambiae__CRY2	AcafosEVm001108t1	0.0	875	78.499	387	961	1101	2	494	9	501	493	106	0
Anopheles_gambiae__CRY2	AcafosEVm001108t3	0.0	874	78.499	387	961	991	2	494	9	501	493	106	0
Anopheles_gambiae__CRY2	CalsinEVm000917t3	0.0	872	79.150	391	961	673	2	495	7	500	494	103	0
Anopheles_gambiae__CRY2	EuraffEVm002728t1	0.0	870	78.340	387	961	845	2	495	8	501	494	107	0
Anopheles_gambiae__CRY2	DapmagEVm003288t4	0.0	862	75.472	400	961	600	2	495	20	549	530	94	1
Anopheles_gambiae__CRY2	Styrich_EVm002976t1	0.0	847	77.328	382	961	549	2	495	9	502	494	112	0
Anopheles_gambiae__CRY2	Lysamb_EVm001747t1	0.0	845	76.923	380	961	549	2	495	9	502	494	114	0
Anopheles_gambiae__CRY2	AcapurEVm001571t1	0.0	845	76.721	379	961	549	2	495	9	502	494	115	0
Anopheles_gambiae__CRY2	Nemrot_EVm001391t1	0.0	844	76.518	378	961	555	2	495	14	507	494	116	0
Anopheles_gambiae__CRY2	Nemens_EVm001277t1	0.0	844	76.518	378	961	555	2	495	14	507	494	116	0
Anopheles_gambiae__CRY2	NeodenEVm002783t1	0.0	843	76.518	378	961	550	2	495	10	503	494	116	0
Anopheles_gambiae__CRY2	Pleaca_EVm002951t1	0.0	843	76.721	379	961	549	2	495	9	502	494	115	0
Anopheles_gambiae__CRY2	SysdeP_EVm001950t1	0.0	843	76.876	379	961	561	3	495	10	502	493	114	0
Anopheles_gambiae__CRY2	SysdeE_EVm001868t1	0.0	843	76.876	379	961	561	3	495	10	502	493	114	0
Anopheles_gambiae__CRY2	AlpvirEVm002885t1	0.0	843	76.876	379	961	542	3	495	4	496	493	114	0
Anopheles_gambiae__CRY2	ParausEVm005034t1	0.0	842	76.316	377	961	548	2	495	10	503	494	117	0
Anopheles_gambiae__CRY2	Battex_EVm002328t1	0.0	842	76.721	379	961	549	2	495	9	502	494	115	0
Anopheles_gambiae__CRY2	AcastyEVm002622t1	0.0	842	76.518	378	961	549	2	495	9	502	494	116	0
Anopheles_gambiae__CRY2	JanspE_EVm001301t1	0.0	842	76.471	377	961	595	3	495	10	502	493	116	0
Anopheles_gambiae__CRY2	Hetory_EVm001768t1	0.0	841	76.518	378	961	548	2	495	9	502	494	116	0
Anopheles_gambiae__CRY2	Batser_EVm001564t1	0.0	841	76.518	378	961	549	2	495	9	502	494	116	0
Anopheles_gambiae__CRY2	Cuaame_EVm002275t1	0.0	839	76.673	378	961	542	3	495	4	496	493	115	0
Anopheles_gambiae__CRY2	Thodob_EVm002400t1	0.0	839	76.113	376	961	549	2	495	9	502	494	118	0
Anopheles_gambiae__CRY2	RanranEVm000664t1	0.0	838	76.518	378	961	543	2	495	3	496	494	116	0
Anopheles_gambiae__CRY2	Minpug_EVm004664t1	0.0	838	76.829	378	961	550	4	495	12	503	492	114	0
Anopheles_gambiae__CRY2	ThyineEVm005762t1	0.0	838	76.471	377	961	549	3	495	6	498	493	116	0
Anopheles_gambiae__CRY2	GeclaM_EVm004177t1	0.0	838	76.518	378	961	549	2	495	9	502	494	116	0
Anopheles_gambiae__CRY2	CarlonEVm001376t1	0.0	837	76.986	378	961	550	5	495	13	503	491	113	0
Anopheles_gambiae__CRY2	CalsaY_EVm002816t1	0.0	837	76.986	378	961	550	5	495	13	503	491	113	0
Anopheles_gambiae__CRY2	CalsaE_EVm004950t1	0.0	837	76.986	378	961	550	5	495	13	503	491	113	0
Anopheles_gambiae__CRY2	HomameEVm005068t1	0.0	837	76.162	377	961	549	1	495	8	502	495	118	0
Anopheles_gambiae__CRY2	PortriEVm001457t1	0.0	836	76.986	378	961	549	5	495	13	503	491	113	0
Anopheles_gambiae__CRY2	Panar2_EVm003454t1	0.0	836	75.911	375	961	549	2	495	9	502	494	119	0
Anopheles_gambiae__CRY2	Panar1_EVm004790t1	0.0	836	75.911	375	961	549	2	495	9	502	494	119	0
Anopheles_gambiae__CRY2	ScyparEVm002866t1	0.0	835	76.986	378	961	550	5	495	13	503	491	113	0
Anopheles_gambiae__CRY2	PenvanEVm002202t1	0.0	835	75.506	373	961	549	2	495	9	502	494	121	0
Anopheles_gambiae__CRY2	CarmaY_EVm004854t1	0.0	835	76.626	377	961	550	4	495	12	503	492	115	0
Anopheles_gambiae__CRY2	CarmaC_EVm005386t1	0.0	835	76.626	377	961	550	4	495	12	503	492	115	0
Anopheles_gambiae__CRY2	OplsP2_EVm000836t1	0.0	834	75.659	373	961	561	3	495	10	502	493	120	0
Anopheles_gambiae__CRY2	Erisi1_EVm004229t1	0.0	834	76.113	376	961	549	2	495	9	502	494	118	0
Anopheles_gambiae__CRY2	EupsupEVm003151t1	0.0	833	75.304	372	961	545	3	496	6	499	494	122	0
Anopheles_gambiae__CRY2	Canbo1_EVm003648t1	0.0	832	76.016	374	961	550	4	495	12	503	492	118	0
Anopheles_gambiae__CRY2	Clivit_EVm001616t1	0.0	832	75.813	373	961	550	4	495	12	503	492	119	0
Anopheles_gambiae__CRY2	CalphiEVm000986t1	0.0	831	76.171	374	961	552	5	495	13	503	491	117	0
Anopheles_gambiae__CRY2	Procl2_EVm005280t1	0.0	831	75.709	374	961	549	2	495	9	502	494	120	0
Anopheles_gambiae__CRY2	AnajapEVm001619t1	0.0	831	76.016	374	961	550	4	495	12	503	492	118	0
Anopheles_gambiae__CRY2	Clitri_EVm001768t1	0.0	830	75.610	372	961	550	4	495	12	503	492	120	0
Anopheles_gambiae__CRY2	MetmagEVm002633t1	0.0	830	76.016	374	961	550	4	495	12	503	492	118	0
Anopheles_gambiae__CRY2	Glyacu_EVm002086t1	0.0	829	74.395	369	961	548	2	497	10	505	496	127	0
Anopheles_gambiae__CRY2	Coecly_EVm000951t1	0.0	828	75.610	372	961	550	4	495	12	503	492	120	0
Anopheles_gambiae__CRY2	Muntra_EVm002058t1	0.0	827	75.304	372	961	549	2	495	9	502	494	122	0
Anopheles_gambiae__CRY2	Munser_EVm002328t1	0.0	827	75.101	371	961	560	2	495	9	502	494	123	0
Anopheles_gambiae__CRY2	Munmic_EVm001630t1	0.0	827	75.304	372	961	560	2	495	9	502	494	122	0
Anopheles_gambiae__CRY2	OraoraEVm001831t1	0.0	825	74.849	372	961	549	1	496	9	505	497	124	1
Anopheles_gambiae__CRY2	Munsim_EVm002303t1	0.0	822	74.494	368	961	549	2	495	9	502	494	126	0
Anopheles_gambiae__CRY2	Uronit_EVm001496t1	0.0	814	73.279	362	961	572	2	495	9	502	494	132	0
Anopheles_gambiae__CRY2	NeoawaEVm000525t1	0.0	813	72.929	361	961	561	3	497	21	515	495	134	0
Anopheles_gambiae__CRY2	ParnanEVm003287t1	0.0	799	69.598	364	961	676	2	521	55	573	523	152	2
Anopheles_gambiae__CRY2	OraoraEVm001831t4	0.0	795	75.476	357	961	499	1	473	9	481	473	116	0
Anopheles_gambiae__CRY2	DapmagEVm003288t6	0.0	788	81.674	361	961	512	54	495	20	461	442	81	0
Anopheles_gambiae__CRY2	Munser_EVm002328t2	0.0	784	75.810	351	961	490	2	464	9	471	463	112	0
Anopheles_gambiae__CRY2	DapmagEVm003288t7	0.0	767	80.000	352	961	491	56	495	1	440	440	88	0
Anopheles_gambiae__CRY2	CarmaY_EVm004854t2	0.0	739	75.621	335	961	539	53	495	50	492	443	108	0
Anopheles_gambiae__CRY2	PenvanEVm002202t2	0.0	736	74.434	329	961	497	54	495	9	450	442	113	0
Anopheles_gambiae__CRY2	SysdeP_EVm001950t2	0.0	734	77.283	330	961	444	3	429	10	436	427	97	0
Anopheles_gambiae__CRY2	EotkanEVm002430t1	0.0	723	67.413	331	961	550	4	493	52	542	491	159	1
Anopheles_gambiae__CRY2	Thodob_EVm002400t2	0.0	686	75.121	311	961	426	2	415	9	422	414	103	0
Anopheles_gambiae__CRY2	PalcarEVm002120t2	0.0	599	75.623	273	961	364	3	363	4	364	361	88	0
